"a","e","i","w","q","ad","per.y","H","diameter","albedo","rot_per"
5.239,0.0544,31.07,243.35,4.953,5.52,12,13.73,,,
5.247,0.0975,18.70,104.87,4.736,5.76,12,14.41,,,
5.219,0.0485,20.42,23.03,4.966,5.47,11.9,14.02,,,
5.21,0.0860,14.83,306.27,4.762,5.66,11.9,13.64,,,
5.16,0.0329,29.58,43.58,4.991,5.33,11.7,13.80,,,
5.329,0.0354,28.65,217.88,5.140,5.52,12.3,13.73,,,
5.237,0.0680,8.75,50.80,4.881,5.59,12,14.16,,,
5.161,0.0328,17.15,97.51,4.991,5.33,11.7,13.62,10.619,0.027,
5.221,0.1121,13.92,64.02,4.636,5.81,11.9,13.84,,,
5.121,0.0537,21.08,43.57,4.846,5.40,11.6,13.30,,,
5.226,0.1065,19.34,3.00,4.669,5.78,11.9,14.29,,,
5.24,0.0910,18.48,214.37,4.763,5.72,12,13.40,,,
5.25,0.0124,22.95,156.65,5.185,5.31,12,13.96,,,
46.32,0.1991,5.45,86.98,37.098,55.55,315,8.90,,,18.8784
5.207,0.0739,1.61,52.12,4.823,5.59,11.9,14.50,,,
5.261,0.0746,28.36,253.39,4.869,5.65,12.1,13.78,,,
4.733,0.1110,17.22,311.05,4.208,5.26,10.3,14.40,,,
5.174,0.0693,8.91,316.39,4.816,5.53,11.8,14.27,,,
5.161,0.0800,16.44,354.23,4.748,5.57,11.7,14.38,,,
46.97,0.8217,85.53,66.48,8.372,85.56,322,10.10,,,
24.53,0.6149,93.64,306.72,9.447,39.62,122,10.26,,,
5.191,0.0053,24.93,313.33,5.164,5.22,11.8,13.10,,,
5.179,0.0073,30.72,63.12,5.141,5.22,11.8,14.45,,,
44.28,0.1009,3.43,6.39,39.817,48.75,295,5.32,,,
43.02,0.0597,5.02,205.54,40.456,45.59,282,6.23,,,
25.56,0.3736,7.27,4.59,16.012,35.11,129,8.80,,,
47.58,0.2140,20.70,346.06,37.398,57.76,328,5.48,,,
44.07,0.0435,2.33,268.67,42.150,45.99,293,7.50,,,
48.02,0.2024,19.51,190.68,38.299,57.74,333,5.58,,,
39.61,0.2339,12.93,275.84,30.344,48.87,249,6.83,,,
15.94,0.3392,21.38,329.69,10.530,21.34,63.6,8.60,,,
534.5,0.9335,18.62,285.56,35.523,1033.51,1.24e+04,6.50,,,
52.31,0.3371,38.89,47.37,34.675,69.94,378,5.72,,,
42.07,0.1016,26.31,74.97,37.798,46.34,273,5.85,,,
41.29,0.1267,19.48,236.94,36.056,46.52,265,5.87,,,
40.31,0.0404,18.07,55.46,38.682,41.94,256,5.84,,,
54.81,0.1816,40.60,30.08,44.856,64.77,406,4.77,,,
66.41,0.4486,13.53,19.44,36.616,96.20,541,4.36,,,
47.24,0.1287,17.04,312.24,41.161,53.32,325,5.24,,,
45.55,0.2187,34.42,109.94,35.593,55.52,307,5.76,,,
39.18,0.4599,22.46,2.61,21.164,57.20,245,5.53,,,
39.42,0.2847,22.31,291.99,28.199,50.65,248,6.33,,,
43.29,0.1106,28.83,90.26,38.502,48.08,285,4.89,,,7.59
36.52,0.0462,5.53,340.75,34.832,38.20,221,5.95,,,
44.24,0.1588,25.07,215.83,37.215,51.26,294,6.06,,,
7.657,0.2924,39.19,228.32,5.418,9.90,21.2,13.20,,,
64.09,0.5641,13.48,99.71,27.936,100.25,513,7.16,,,
41.14,0.1455,23.01,143.30,35.149,47.12,264,5.09,,,
39.43,0.1885,9.54,120.58,31.993,46.86,248,5.83,,,
40.97,0.0305,19.07,0.15,39.715,42.22,262,6.05,,,
43.1,0.0908,10.87,26.01,39.191,47.01,283,5.40,,,
47.79,0.2174,14.05,343.74,37.398,58.18,330,4.30,,,
34.95,0.4428,21.89,78.97,19.476,50.43,207,7.70,,,
24.46,0.3111,6.36,18.79,16.854,32.07,121,8.08,,,
41.81,0.0651,23.34,311.37,39.086,44.53,270,5.63,,,
50.5,0.2335,2.28,238.83,38.712,62.30,359,5.70,,,
9.914,0.3779,19.17,186.16,6.167,13.66,31.2,12.80,,,
42.44,0.1674,12.36,8.69,35.332,49.54,276,6.23,,,
45.42,0.0046,3.59,297.32,45.211,45.63,306,5.39,,,
72.32,0.4363,33.69,141.07,40.765,103.88,615,5.60,,,
45.5,0.1459,15.45,349.52,38.860,52.14,307,4.73,,,
16.36,0.3082,14.15,11.26,11.318,21.40,66.2,8.80,,,
51.91,0.2656,28.55,21.40,38.124,65.70,374,6.20,,,
45.76,0.1587,8.72,239.48,38.500,53.02,310,5.73,,,
20.2,0.0894,21.35,338.62,18.394,22.00,90.8,9.10,,,
42.52,0.0472,23.77,64.60,40.510,44.52,277,5.54,,,
42.24,0.1573,10.87,335.70,35.599,48.89,275,5.57,,,
46.69,0.2154,9.39,210.03,36.630,56.74,319,6.27,,,
46.85,0.0684,6.79,324.44,43.644,50.05,321,5.28,,,
47.27,0.0966,4.20,330.75,42.705,51.84,325,5.69,,,
52.22,0.2310,10.30,330.92,40.154,64.28,377,3.92,,,
43.42,0.1462,28.00,351.81,37.070,49.77,286,5.00,,,
33.39,0.0969,15.17,331.55,30.157,36.63,193,6.50,,,
41.2,0.0851,21.94,241.34,37.692,44.70,264,5.58,,,
39.26,0.2905,16.19,21.90,27.853,50.66,246,6.81,,,
88.08,0.6067,4.75,302.71,34.640,141.51,827,6.71,,,
59.49,0.3754,27.05,200.51,37.154,81.82,459,6.20,,,
39.68,0.3900,54.18,72.94,24.201,55.15,250,7.10,,,
39.34,0.2420,14.46,173.38,29.816,48.86,247,7.35,,,
46.26,0.1769,15.50,340.61,38.078,54.44,315,6.04,,,
39.62,0.2274,14.73,133.23,30.613,48.63,249,7.17,,,
39.4,0.2410,9.00,187.01,29.905,48.89,247,7.54,,,
52.42,0.3532,9.41,36.79,33.905,70.93,379,6.50,,,
61.14,0.4205,9.73,253.99,35.425,86.85,478,5.90,,,
19.35,0.3441,13.36,154.13,12.688,26.00,85.1,10.99,,,
25.52,0.2555,39.04,241.83,19.001,32.05,129,9.20,,,
34.3,0.4525,13.80,83.93,18.777,49.82,201,8.93,,,
43.79,0.2246,47.33,28.13,33.953,53.62,290,6.96,,,
48.48,0.1746,15.05,176.23,40.016,56.95,338,5.73,,,
55.81,0.3582,28.89,50.14,35.816,75.80,417,6.24,,,
14.73,0.2813,9.12,157.05,10.589,18.88,56.6,11.51,,,
39.54,0.1358,6.19,102.32,34.171,44.91,249,6.29,,,
41.04,0.0852,19.30,56.64,37.544,44.53,263,6.05,,,
39.44,0.1981,9.66,92.72,31.628,47.25,248,6.40,,,
123.5,0.7272,18.64,82.14,33.675,213.25,1.37e+03,6.40,,,
289.5,0.9420,84.78,38.50,16.777,562.24,4.93e+03,9.90,,,
36.79,0.5574,8.69,159.08,16.284,57.31,223,8.36,,,
44.31,0.0474,1.46,22.25,42.205,46.41,295,5.35,,,4
70.16,0.5115,10.67,27.01,34.270,106.05,588,5.77,,,
40.7,0.0481,17.38,206.82,38.746,42.66,260,5.84,,,
43.92,0.0892,4.27,93.31,40.001,47.83,291,5.32,,,
45.52,0.1334,7.68,283.03,39.447,51.59,307,6.16,,,
125.9,0.7005,15.51,252.94,37.706,214.11,1.41e+03,6.23,,,
23.27,0.5185,20.43,232.73,11.205,35.34,112,6.52,,,
25.71,0.5346,14.69,330.62,11.966,39.45,130,11.10,,,
46.25,0.1705,9.68,74.77,38.362,54.13,314,6.10,,,
42.51,0.1676,4.14,248.60,35.384,49.63,277,6.29,,,
71.65,0.7989,7.61,52.46,14.411,128.89,607,10.39,,,
31.86,0.4100,26.46,234.36,18.799,44.92,180,8.76,,,
38.74,0.0459,25.95,299.80,36.963,40.52,241,5.55,,,
43.51,0.1892,27.40,280.95,35.278,51.75,287,5.37,,,
43.36,0.1541,17.25,98.44,36.676,50.04,285,5.43,,,
38.4,0.7547,85.90,159.16,9.419,67.37,238,11.30,,,
21.58,0.3211,12.23,269.93,14.650,28.51,100,9.46,,,
41.15,0.2089,19.10,8.75,32.551,49.74,264,6.70,,,
43.55,0.2579,14.97,334.14,32.320,54.78,287,4.83,,,
42.47,0.1117,9.28,141.97,37.721,47.21,277,6.07,,,
43.91,0.0631,1.27,18.31,41.137,46.68,291,5.81,,,
42.83,0.0139,1.69,280.67,42.236,43.43,280,5.33,,,
30.25,0.4748,15.22,119.33,15.886,44.61,166,9.00,,,
40.8,0.0820,18.36,348.57,37.456,44.15,261,6.04,,,
50.43,0.2216,10.66,207.34,39.254,61.60,358,5.60,,,
46.9,0.1133,11.04,175.15,41.586,52.22,321,4.95,,,
39.59,0.2265,15.26,265.38,30.619,48.55,249,7.11,,,
40.75,0.0428,28.60,341.49,39.005,42.49,260,5.06,,,
53.48,0.7087,21.20,110.85,15.580,91.37,391,9.39,,,
18.45,0.2861,11.58,264.76,13.175,23.73,79.3,11.09,,,
76.52,0.6938,24.28,149.93,23.427,129.61,669,7.90,,,
43.89,0.0493,1.33,253.30,41.726,46.05,291,6.04,,,
43.95,0.1801,18.16,320.27,36.031,51.86,291,5.17,,,
42.73,0.1376,20.95,95.89,36.845,48.61,279,5.69,,,
51.02,0.2054,14.48,134.14,40.542,61.50,364,4.43,,,
39.21,0.1425,9.81,210.30,33.620,44.79,245,5.83,,,
41.47,0.0696,19.59,333.23,38.585,44.36,267,5.90,,,
42.43,0.1407,12.03,153.24,36.457,48.40,276,6.22,,,
40.05,0.0985,15.88,62.93,36.106,44.00,253,5.54,,,
39.37,0.2492,19.54,288.63,29.561,49.19,247,7.26,,,
57.98,0.3411,19.04,11.35,38.198,77.75,441,5.96,,,
39.51,0.2262,26.04,197.09,30.574,48.44,248,7.01,,,
75.96,0.5700,18.63,213.06,32.666,119.26,662,6.53,,,
39.33,0.1628,22.95,16.62,32.927,45.73,247,5.62,,,
54.91,0.3730,8.93,268.76,34.428,75.40,407,5.54,,,
58.06,0.7215,26.91,24.16,16.171,99.94,442,7.97,,,
100.9,0.7243,11.52,294.53,27.829,174.07,1.01e+03,7.06,,,
42.73,0.1442,24.92,283.19,36.566,48.89,279,5.15,,,
42.25,0.1646,27.60,260.92,35.293,49.20,275,5.33,,,
60.3,0.4183,36.40,63.12,35.077,85.53,468,6.04,,,
41.39,0.0903,28.65,35.32,37.654,45.13,266,6.06,,,
78.74,0.5465,18.20,87.01,35.712,121.77,699,5.40,,,
116.6,0.6660,29.68,169.52,38.962,194.32,1.26e+03,5.90,,,
41.7,0.1436,17.48,229.27,35.709,47.69,269,5.22,,,
23.15,0.2974,17.22,168.37,16.268,30.04,111,9.46,,,
14.63,0.3038,1.82,11.29,10.184,19.07,55.9,12.03,,,
21.45,0.3149,6.44,325.80,14.692,28.20,99.3,8.28,,,
14.04,0.5061,16.76,162.99,6.934,21.15,52.6,12.80,,,
55.79,0.6052,29.50,277.48,22.025,89.55,417,7.80,,,
41.94,0.0964,27.98,119.68,37.901,45.99,272,6.24,,,
18.16,0.2690,3.07,35.82,13.274,23.05,77.4,10.40,,,
11.55,0.2892,33.23,140.51,8.211,14.89,39.3,12.40,,,
40.87,0.0885,30.29,305.76,37.256,44.49,261,6.06,,,
82.52,0.5853,7.54,260.00,34.223,130.82,750,4.10,,,
71.42,0.8524,144.00,345.59,10.541,132.31,604,11.40,,,
72.85,0.8567,72.07,162.89,10.437,135.26,622,11.11,,,21.51
54.4,0.7985,161.71,301.13,10.961,97.84,401,10.31,,,
41.93,0.0409,8.04,31.08,40.216,43.64,272,7.30,,,15.8
5.145,0.1056,27.22,113.78,4.601,5.69,11.7,13.66,,,
36.45,0.1266,9.57,278.41,31.834,41.07,220,7.40,,,
63.71,0.4150,6.66,89.65,37.270,90.15,509,6.35,,,
45.37,0.1832,13.68,70.10,37.064,53.69,306,7.40,,,
56.55,0.3906,19.73,104.03,34.464,78.64,425,6.30,,,
47.54,0.2264,3.24,69.13,36.780,58.31,328,6.90,,,
39.62,0.1452,6.50,20.38,33.866,45.37,249,6.40,,,
44.26,0.0680,2.11,30.44,41.250,47.27,294,6.67,,,
5.19,0.0509,9.05,17.80,4.926,5.45,11.8,14.58,,,
54.86,0.4344,7.12,10.00,31.028,78.69,406,7.90,,,
42.75,0.0350,1.23,84.32,41.259,44.25,280,5.81,,,
45.94,0.1495,7.06,339.64,39.073,52.81,311,5.43,,,
36.27,0.1250,3.54,189.30,31.732,40.80,218,7.50,,,
39.28,0.1730,2.79,52.46,32.481,46.07,246,6.50,,,
43.74,0.0915,4.99,188.73,39.732,47.74,289,5.66,,,
42.95,0.1114,15.95,186.07,38.169,47.73,282,6.30,,,
51.68,0.4899,6.91,253.47,26.361,77.00,372,7.29,,,
56.08,0.3217,11.04,221.14,38.041,74.13,420,6.90,,,
38.74,0.0034,2.53,106.43,38.609,38.88,241,7.30,,,
44.74,0.1071,7.37,295.71,39.949,49.53,299,6.70,,,
39.52,0.2133,12.81,273.35,31.089,47.94,248,6.40,,,
43.77,0.1126,4.81,232.59,38.842,48.70,290,6.38,,,
44.83,0.0848,3.06,7.06,41.025,48.63,300,6.90,,,
45.5,0.0671,3.41,152.67,42.442,48.55,307,6.19,,,
42.88,0.0242,2.09,21.17,41.840,43.92,281,6.47,,,
46.77,0.1124,3.75,59.35,41.509,52.03,320,6.80,,,
41.55,0.0988,20.19,270.28,37.442,45.65,268,6.30,,,
55.76,0.2861,17.85,218.39,39.805,71.71,416,6.20,,,
43.88,0.1901,13.35,320.12,35.536,52.22,291,6.67,,,
5.27,0.0409,23.55,131.83,5.055,5.49,12.1,14.12,,,
5.196,0.0843,9.83,231.31,4.758,5.63,11.8,14.40,,,
5.134,0.0823,26.63,336.39,4.712,5.56,11.6,13.75,,,
5.183,0.0814,31.45,37.04,4.761,5.61,11.8,14.53,,,
5.338,0.0165,27.68,284.04,5.250,5.43,12.3,14.15,,,
21.17,0.1921,3.07,200.99,17.102,25.23,97.4,9.30,,,
12.86,0.3398,41.74,104.23,8.492,17.23,46.1,10.50,,,
201,0.8250,11.96,338.40,35.175,366.87,2.85e+03,6.87,,,
30.07,0.0654,28.09,215.42,28.106,32.04,165,8.51,,,
5.087,0.0330,12.02,306.89,4.919,5.25,11.5,14.18,,,
5.191,0.1027,33.75,58.17,4.658,5.72,11.8,14.29,,,
5.18,0.1000,15.95,96.32,4.662,5.70,11.8,14.47,,,
5.218,0.0724,23.26,210.64,4.840,5.60,11.9,14.03,,,
5.126,0.0456,11.72,75.14,4.892,5.36,11.6,14.26,,,
5.151,0.0808,8.90,42.00,4.734,5.57,11.7,14.61,,,
5.275,0.0867,18.55,259.30,4.818,5.73,12.1,13.62,,,
5.314,0.0337,15.24,212.20,5.134,5.49,12.2,14.22,,,
5.311,0.0622,26.07,60.24,4.980,5.64,12.2,14.22,,,
42.07,0.4971,103.42,132.56,21.158,62.99,273,8.80,,,
5.184,0.0972,11.95,295.41,4.680,5.69,11.8,14.12,,,
101.3,0.5792,20.73,325.67,42.613,159.90,1.02e+03,4.32,,,
4.707,0.2502,14.20,169.99,3.529,5.89,10.2,14.80,,,
42.22,0.1731,30.72,165.22,34.908,49.53,274,5.41,,,
53.11,0.2889,30.70,174.01,37.764,68.45,387,6.82,,,
39.64,0.1694,5.61,29.52,32.921,46.35,250,7.02,,,
20.69,0.2875,1.81,344.60,14.739,26.64,94.1,10.80,,,
55.02,0.3254,13.02,109.30,37.113,72.92,408,6.44,,,
43.8,0.1373,8.91,149.13,37.786,49.81,290,5.50,,,
43.88,0.0968,4.54,41.81,39.637,48.13,291,6.60,,,2.5
5.189,0.0738,10.12,162.43,4.806,5.57,11.8,14.87,,,
5.266,0.0651,9.18,38.15,4.923,5.61,12.1,14.52,,,
30.3,0.0085,9.64,139.25,30.044,30.56,167,7.78,,,
39.48,0.2762,4.66,88.40,28.577,50.39,248,8.00,,,
42.51,0.2357,13.41,209.46,32.491,52.53,277,6.95,,,
30.07,0.0252,22.28,217.16,29.316,30.83,165,7.27,,,
45.31,0.1870,11.22,190.24,36.840,53.79,305,7.00,,,
72.76,0.4586,25.96,44.73,39.390,106.12,621,6.18,,,
72.65,0.4889,10.18,128.76,37.130,108.16,619,6.40,,,
76.18,0.5271,26.43,173.87,36.022,116.33,665,7.10,,,
54.81,0.3708,14.39,341.70,34.485,75.14,406,6.15,,,
43.06,0.0323,17.08,83.46,41.673,44.45,283,6.39,,,
47.71,0.2640,13.14,188.95,35.116,60.30,330,7.33,,,
69.67,0.4958,18.74,160.67,35.127,104.21,582,7.20,,,
42.67,0.0309,3.24,148.18,41.355,43.99,279,6.82,,,
39.28,0.1881,9.71,41.36,31.895,46.67,246,6.30,,,
46.41,0.1620,16.47,83.24,38.890,53.93,316,6.50,,,
103.3,0.6261,26.02,141.79,38.612,167.94,1.05e+03,6.80,,,
57.6,0.3372,4.81,174.75,38.178,77.02,437,6.83,,,
5.151,0.0971,5.90,118.70,4.650,5.65,11.7,14.67,,,
5.191,0.0760,14.65,154.18,4.796,5.59,11.8,14.92,,,
5.192,0.1281,1.33,104.26,4.527,5.86,11.8,14.39,,,
5.197,0.0843,23.81,115.20,4.759,5.64,11.8,13.88,,,
5.125,0.0994,30.55,245.70,4.616,5.63,11.6,14.20,,,
5.188,0.0564,12.58,282.36,4.896,5.48,11.8,14.28,,,
5.244,0.0397,30.02,290.21,5.036,5.45,12,14.03,,,
5.223,0.0513,9.66,33.95,4.955,5.49,11.9,14.49,,,
5.205,0.0502,25.39,87.98,4.944,5.47,11.9,14.28,,,
5.228,0.0748,30.69,100.46,4.837,5.62,12,14.14,,,
42.77,0.1136,8.94,88.03,37.913,47.63,280,6.00,,,
42.38,0.1704,2.46,170.58,35.154,49.60,276,6.80,,,
43.77,0.0470,4.18,129.27,41.710,45.83,290,6.20,,,
5.282,0.0552,8.20,138.01,4.991,5.57,12.1,14.32,,,
43.35,0.2047,6.61,277.32,34.480,52.22,285,6.76,,,
17.02,0.3741,18.53,41.05,10.655,23.39,70.2,11.70,,,
47.11,0.1308,8.44,211.92,40.949,53.27,323,6.00,,,
31.73,0.1965,8.17,355.19,25.495,37.96,179,7.97,,,
58.54,0.4003,33.27,139.54,35.106,81.98,448,3.16,,,
45.57,0.0592,15.68,167.45,42.874,48.27,308,6.00,,,
43.48,0.2369,3.00,132.40,33.182,53.78,287,7.41,,,
39.57,0.1195,20.81,342.14,34.842,44.30,249,5.54,,,
47.51,0.1799,18.14,183.02,38.966,56.06,328,5.27,,,
24.43,0.1964,14.90,259.24,19.630,29.23,121,8.15,,,
40.83,0.0631,21.39,158.95,38.257,43.41,261,6.88,,,
80.6,0.6297,21.16,316.60,29.844,131.36,724,7.30,,,
5.262,0.0628,8.85,197.07,4.932,5.59,12.1,14.11,,,
5.162,0.0546,3.08,284.68,4.879,5.44,11.7,14.64,,,
5.153,0.0441,10.20,12.55,4.926,5.38,11.7,14.30,,,
5.211,0.0502,8.67,253.92,4.949,5.47,11.9,14.14,,,
5.194,0.0892,2.48,161.74,4.730,5.66,11.8,14.91,,,
8.893,0.2324,7.05,260.13,6.826,10.96,26.5,13.10,,,
5.218,0.1392,5.68,93.23,4.491,5.94,11.9,14.46,,,
43.4,0.2427,4.32,75.24,32.865,53.93,286,6.67,,,
45.6,0.3401,15.75,101.44,30.089,61.11,308,6.50,,,
43.57,0.0126,1.93,321.86,43.027,44.12,288,6.10,,,
43,0.0200,6.50,174.69,42.138,43.86,282,6.03,,,
37.93,0.0166,6.94,107.39,37.298,38.56,234,6.59,,,
77.35,0.5406,26.07,189.55,35.536,119.17,680,7.06,,,
39.14,0.2962,10.32,355.95,27.547,50.73,245,5.85,,,
102,0.6474,25.46,8.43,35.945,167.96,1.03e+03,6.97,,,
36.41,0.1389,13.61,189.36,31.354,41.47,220,6.71,,,
25.27,0.3106,22.74,59.99,17.422,33.12,127,9.39,,,
43.81,0.0340,5.93,135.45,42.322,45.30,290,6.37,,,
41.21,0.2486,15.73,149.79,30.970,51.46,265,7.23,,,
43,0.0696,8.53,140.26,40.012,46.00,282,6.48,,,
37.84,0.0202,24.43,302.19,37.069,38.60,233,6.46,,,
65.36,0.4295,35.73,216.31,37.289,93.44,528,6.41,,,
21.28,0.2884,32.72,324.25,15.141,27.41,98.1,7.91,,,
62.57,0.2662,20.51,97.15,45.909,79.23,495,5.70,,,
41.52,0.1094,17.72,156.89,36.980,46.06,268,6.60,,,
39.43,0.2168,7.97,97.50,30.880,47.97,248,7.36,,,12.16
138.3,0.7237,40.82,131.54,38.198,238.30,1.63e+03,5.80,,,
43.3,0.0667,3.82,188.95,40.409,46.18,285,6.28,,,11.07
46.45,0.1990,12.85,251.30,37.212,55.70,317,6.18,,,
38.8,0.0485,4.40,357.30,36.920,40.68,242,6.35,,,
49.13,0.2669,26.28,290.46,36.014,62.24,344,6.56,,,
42.49,0.0760,6.53,172.64,39.262,45.72,277,5.90,,,
39.31,0.1931,9.68,336.29,31.719,46.90,246,7.34,,,
8.991,0.1537,10.72,289.55,7.609,10.37,27,13.10,,,
42.4,0.1667,8.93,296.05,35.334,49.47,276,7.19,,,
39.76,0.2952,9.39,315.76,28.023,51.49,251,7.88,,,
5.143,0.0613,26.86,239.78,4.828,5.46,11.7,13.76,,,
43.08,0.0217,0.94,247.33,42.147,44.02,283,6.11,,,
44.46,0.0491,1.94,225.54,42.278,46.65,296,5.55,,,
48.04,0.2675,3.88,328.78,35.190,60.89,333,6.66,,,
71.91,0.5260,3.95,221.95,34.085,109.74,610,6.21,,,
39.92,0.3405,15.94,3.10,26.331,53.52,252,8.30,,,
5.241,0.1962,1.68,5.75,4.212,6.27,12,14.55,,,
5.258,0.0595,21.30,36.06,4.945,5.57,12.1,13.68,,,
97.85,0.7059,21.27,170.90,28.775,166.92,968,7.50,,,
43.77,0.0533,3.00,335.00,41.439,46.10,290,6.08,,,
36.22,0.0869,13.91,3.30,33.076,39.37,218,7.27,,,
42.65,0.0838,21.43,182.36,39.074,46.22,279,5.87,,,
41.22,0.1285,15.15,49.91,35.925,46.52,265,6.10,,,
42.04,0.0512,7.11,317.52,39.891,44.19,273,6.28,,,
43.7,0.0866,3.76,49.82,39.918,47.49,289,6.30,,,
39.41,0.3439,26.39,65.17,25.856,52.97,247,7.30,,,
47.62,0.2554,12.25,225.82,35.455,59.78,329,7.23,,,
46.77,0.1778,25.35,197.14,38.448,55.08,320,6.70,,,
43.77,0.1732,11.51,317.52,36.191,51.36,290,5.86,,,
45.14,0.0396,2.16,323.82,43.355,46.93,303,5.90,,,
39.28,0.2171,17.49,177.72,30.750,47.81,246,6.70,,,
67.67,0.4857,24.40,183.69,34.802,100.54,557,6.68,,,
62.82,0.4327,4.67,321.24,35.639,90.00,498,6.50,,,
39.56,0.1813,8.21,299.51,32.387,46.73,249,7.39,,,
5.195,0.0854,25.76,227.12,4.752,5.64,11.8,13.52,,,
5.223,0.1111,7.18,68.95,4.642,5.80,11.9,14.45,,,
5.225,0.1012,15.80,101.30,4.697,5.75,11.9,13.84,,,
39.53,0.1945,7.33,173.35,31.842,47.22,249,7.29,,,
39.4,0.1733,4.77,227.59,32.572,46.23,247,7.17,,,
79.15,0.5934,19.71,325.10,32.187,126.12,704,7.35,,,
59.2,0.3794,26.92,286.38,36.741,81.66,455,5.51,,,
39.29,0.1970,19.11,107.10,31.545,47.03,246,7.23,,,
56.39,0.3166,40.74,12.51,38.536,74.24,423,6.25,,,
39.28,0.1979,7.29,46.68,31.509,47.06,246,6.83,,,
5.268,0.0591,27.70,69.75,4.956,5.58,12.1,13.75,,,
5.269,0.1076,20.93,70.50,4.703,5.84,12.1,13.97,,,
42.53,0.2121,16.93,76.98,33.508,51.55,277,6.89,,,
20.28,0.1661,28.38,103.58,16.912,23.65,91.3,9.90,,,
46.13,0.2178,22.59,204.02,36.081,56.17,313,6.86,,,
46.2,0.2298,7.70,235.92,35.585,56.82,314,6.85,,,
43.59,0.2716,11.40,132.48,31.751,55.43,288,7.50,,,
44.58,0.0393,1.79,277.37,42.827,46.33,298,5.76,,,
44.63,0.1483,9.25,98.51,38.012,51.24,298,6.74,,,
54.77,0.3413,10.39,95.43,36.079,73.47,405,6.00,,,
38.96,0.3178,19.21,266.61,26.578,51.33,243,7.75,,,
38.77,0.0326,34.47,355.09,37.510,40.04,241,6.42,,,
53.53,0.3236,27.91,241.37,36.207,70.85,392,6.30,,,
41.36,0.1347,19.08,208.74,35.792,46.93,266,6.56,,,
45.78,0.1291,5.36,178.37,39.867,51.69,310,5.90,,,
42.51,0.0285,17.12,47.18,41.300,43.73,277,6.30,,,
40.1,0.1282,20.15,32.65,34.964,45.24,254,7.10,,,
43.51,0.2138,10.04,33.80,34.207,52.81,287,6.85,,,
14.81,0.4582,20.85,91.56,8.024,21.60,57,12.00,,,
46.3,0.1610,4.21,167.36,38.848,53.76,315,5.80,,,
43.18,0.0738,6.30,33.54,39.991,46.36,284,6.12,,,
5.162,0.0338,14.03,84.99,4.987,5.34,11.7,13.36,,,
5.285,0.0437,28.85,359.10,5.054,5.52,12.2,13.72,,,
5.193,0.1477,24.57,169.39,4.426,5.96,11.8,13.69,,,
5.186,0.1053,8.47,309.10,4.640,5.73,11.8,14.30,,,
5.258,0.0966,6.37,43.89,4.750,5.77,12.1,14.05,,,
5.159,0.0379,20.54,240.75,4.963,5.35,11.7,13.74,,,
6.175,0.4482,42.69,295.88,3.407,8.94,15.3,14.56,,,
1274,0.9489,11.66,117.59,65.166,2483.41,4.55e+04,5.50,,,
5.304,0.0182,8.46,230.05,5.207,5.40,12.2,13.62,,,
5.158,0.1487,11.87,4.45,4.391,5.92,11.7,13.61,,,
5.293,0.0219,2.24,211.94,5.177,5.41,12.2,13.92,,,
5.279,0.0686,16.89,130.00,4.917,5.64,12.1,13.45,,,
5.217,0.0756,6.38,337.73,4.823,5.61,11.9,14.06,,,
5.21,0.0636,26.38,318.69,4.879,5.54,11.9,13.29,,,
5.216,0.0662,9.76,130.91,4.871,5.56,11.9,13.80,,,
57.59,0.3704,3.34,216.16,36.262,78.93,437,5.67,,,
5.263,0.1022,6.76,282.74,4.726,5.80,12.1,14.28,,,
5.143,0.0217,8.46,257.09,5.031,5.25,11.7,13.97,,,
5.181,0.0463,4.75,342.28,4.941,5.42,11.8,13.65,,,
5.095,0.0330,7.16,172.49,4.926,5.26,11.5,14.17,,,
5.231,0.0335,5.36,206.25,5.055,5.41,12,14.11,,,
5.237,0.0630,8.30,330.78,4.908,5.57,12,13.97,,,
5.202,0.0335,22.09,99.36,5.028,5.38,11.9,12.98,,,
5.243,0.0223,3.95,11.31,5.127,5.36,12,14.29,,,
5.119,0.0648,7.32,106.78,4.787,5.45,11.6,14.36,,,
5.165,0.0497,11.27,240.09,4.908,5.42,11.7,13.89,,,
5.157,0.0222,14.81,246.31,5.043,5.27,11.7,13.78,,,
5.288,0.0156,3.75,181.25,5.206,5.37,12.2,13.86,,,
5.213,0.0228,9.96,330.40,5.095,5.33,11.9,14.13,,,
5.15,0.1122,7.53,248.21,4.572,5.73,11.7,14.35,,,
5.181,0.0253,6.43,182.06,5.050,5.31,11.8,14.19,,,
5.315,0.0916,9.19,152.16,4.828,5.80,12.3,13.93,,,
52.97,0.5931,14.50,195.78,21.556,84.39,386,8.50,,,
55.7,0.3844,9.43,307.83,34.291,77.11,416,4.38,,,
41.64,0.0499,11.19,72.51,39.567,43.72,269,5.80,,,
102.5,0.6183,25.44,287.44,39.133,165.91,1.04e+03,6.02,,,
88.74,0.8698,11.36,280.16,11.555,165.92,836,9.51,,,
5.224,0.0758,4.45,280.65,4.828,5.62,11.9,14.24,,,
5.308,0.0522,8.26,297.34,5.031,5.58,12.2,14.19,,,
39.2,0.2556,20.17,131.88,29.181,49.22,245,7.07,,,
43.04,0.1526,27.90,83.55,36.467,49.60,282,5.04,,,
46.37,0.1892,16.66,183.70,37.600,55.15,316,6.42,,,
